Price,Close
Ticker,CAH
Date,
1985-02-12,0.771234393119812
1985-02-13,0.7822518348693848
1985-02-14,0.7932694554328918
1985-02-15,0.7932694554328918
1985-02-19,0.804287314414978
1985-02-20,0.804287314414978
1985-02-21,0.7932694554328918
1985-02-22,0.7932694554328918
1985-02-25,0.7932694554328918
1985-02-26,0.7822518348693848
1985-02-27,0.771234393119812
1985-02-28,0.7932694554328918
1985-03-01,0.771234393119812
1985-03-04,0.7932694554328918
1985-03-05,0.7932694554328918
1985-03-06,0.7932694554328918
1985-03-07,0.7932694554328918
1985-03-08,0.771234393119812
1985-03-11,0.771234393119812
1985-03-12,0.7602167725563049
1985-03-13,0.7932694554328918
1985-03-14,0.771234393119812
1985-03-15,0.7547081708908081
1985-03-18,0.7491992712020874
1985-03-19,0.771234393119812
1985-03-20,0.771234393119812
1985-03-21,0.7657256722450256
1985-03-22,0.771234393119812
1985-03-25,0.771234393119812
1985-03-26,0.7051290273666382
1985-03-27,0.7271636128425598
1985-03-28,0.7381815314292908
1985-03-29,0.7491992712020874
1985-04-01,0.7602167725563049
1985-04-02,0.7822518348693848
1985-04-03,0.7932694554328918
1985-04-04,0.8153048753738403
1985-04-08,0.7932694554328918
1985-04-09,0.7932694554328918
1985-04-10,0.771234393119812
1985-04-11,0.7822518348693848
1985-04-12,0.804287314414978
1985-04-15,0.7932694554328918
1985-04-16,0.7932694554328918
1985-04-17,0.7877610325813293
1985-04-18,0.804287314414978
1985-04-19,0.804287314414978
1985-04-22,0.804287314414978
1985-04-23,0.7932694554328918
1985-04-24,0.7932694554328918
1985-04-25,0.771234393119812
1985-04-26,0.804287314414978
1985-04-29,0.7877610325813293
1985-04-30,0.7932694554328918
1985-05-01,0.771234393119812
1985-05-02,0.7932694554328918
1985-05-03,0.771234393119812
1985-05-06,0.7822518348693848
1985-05-07,0.804287314414978
1985-05-08,0.804287314414978
1985-05-09,0.771234393119812
1985-05-10,0.771234393119812
1985-05-13,0.771234393119812
1985-05-14,0.804287314414978
1985-05-15,0.7932694554328918
1985-05-16,0.771234393119812
1985-05-17,0.804287314414978
1985-05-20,0.7491992712020874
1985-05-21,0.7602167725563049
1985-05-22,0.7602167725563049
1985-05-23,0.7436904311180115
1985-05-24,0.7381815314292908
1985-05-28,0.7271636128425598
1985-05-29,0.7271636128425598
1985-05-30,0.7381815314292908
1985-05-31,0.7381815314292908
1985-06-03,0.7271636128425598
1985-06-04,0.7161463499069214
1985-06-05,0.7161463499069214
1985-06-06,0.7271636128425598
1985-06-07,0.7271636128425598
1985-06-10,0.7271636128425598
1985-06-11,0.7271636128425598
1985-06-12,0.7271636128425598
1985-06-13,0.7271636128425598
1985-06-14,0.7326728701591492
1985-06-17,0.7271636128425598
1985-06-18,0.7491992712020874
1985-06-19,0.7381815314292908
1985-06-20,0.7822518348693848
1985-06-21,0.7491992712020874
1985-06-24,0.7822518348693848
1985-06-25,0.7822518348693848
1985-06-26,0.7822518348693848
1985-06-27,0.7491992712020874
1985-06-28,0.7491992712020874
1985-07-01,0.7602167725563049
1985-07-02,0.7491992712020874
1985-07-03,0.7491992712020874
1985-07-05,0.7491992712020874
1985-07-08,0.7822518348693848
1985-07-09,0.7602167725563049
1985-07-10,0.771234393119812
1985-07-11,0.7822518348693848
1985-07-12,0.804287314414978
1985-07-15,0.7932694554328918
1985-07-16,0.7932694554328918
1985-07-17,0.7932694554328918
1985-07-18,0.8153048753738403
1985-07-19,0.7932694554328918
1985-07-22,0.7932694554328918
1985-07-23,0.798778235912323
1985-07-24,0.804287314414978
1985-07-25,0.7932694554328918
1985-07-26,0.7932694554328918
1985-07-29,0.7822518348693848
1985-07-30,0.798778235912323
1985-07-31,0.7822518348693848
1985-08-01,0.804287314414978
1985-08-02,0.7932694554328918
1985-08-05,0.7932694554328918
1985-08-06,0.7822518348693848
1985-08-07,0.7822518348693848
1985-08-08,0.7822518348693848
1985-08-09,0.7822518348693848
1985-08-12,0.7822518348693848
1985-08-13,0.7822518348693848
1985-08-14,0.7602167725563049
1985-08-15,0.7602167725563049
1985-08-16,0.7602167725563049
1985-08-19,0.7491992712020874
1985-08-20,0.771234393119812
1985-08-21,0.7491992712020874
1985-08-22,0.7491992712020874
1985-08-23,0.7491992712020874
1985-08-26,0.7547081708908081
1985-08-27,0.7491992712020874
1985-08-28,0.7547081708908081
1985-08-29,0.7547081708908081
1985-08-30,0.7602167725563049
1985-09-03,0.7547081708908081
1985-09-04,0.7547081708908081
1985-09-05,0.7436904311180115
1985-09-06,0.7436904311180115
1985-09-09,0.7436904311180115
1985-09-10,0.7381815314292908
1985-09-11,0.7271636128425598
1985-09-12,0.7161463499069214
1985-09-13,0.7051290273666382
1985-09-16,0.7161463499069214
1985-09-17,0.7271636128425598
1985-09-18,0.7051290273666382
1985-09-19,0.6941113471984863
1985-09-20,0.7161463499069214
1985-09-23,0.7051290273666382
1985-09-24,0.7051290273666382
1985-09-25,0.7051290273666382
1985-09-26,0.7161463499069214
1985-09-30,0.710637629032135
1985-10-01,0.6996199488639832
1985-10-02,0.7161463499069214
1985-10-03,0.710637629032135
1985-10-04,0.7271636128425598
1985-10-07,0.710637629032135
1985-10-08,0.7161463499069214
1985-10-09,0.7271636128425598
1985-10-10,0.7271636128425598
1985-10-11,0.7271636128425598
1985-10-14,0.7381815314292908
1985-10-15,0.7161463499069214
1985-10-16,0.7381815314292908
1985-10-17,0.7161463499069214
1985-10-18,0.7381815314292908
1985-10-21,0.7381815314292908
1985-10-22,0.7381815314292908
1985-10-23,0.7271636128425598
1985-10-24,0.7271636128425598
1985-10-25,0.7271636128425598
1985-10-28,0.7491992712020874
1985-10-29,0.7271636128425598
1985-10-30,0.7271636128425598
1985-10-31,0.7491992712020874
1985-11-01,0.7271636128425598
1985-11-04,0.7381815314292908
1985-11-05,0.771234393119812
1985-11-06,0.7491992712020874
1985-11-07,0.7491992712020874
1985-11-08,0.7491992712020874
1985-11-11,0.7491992712020874
1985-11-12,0.771234393119812
1985-11-13,0.7491992712020874
1985-11-14,0.7602167725563049
1985-11-15,0.7602167725563049
1985-11-18,0.771234393119812
1985-11-19,0.7491992712020874
1985-11-20,0.771234393119812
1985-11-21,0.771234393119812
1985-11-22,0.7822518348693848
1985-11-25,0.7822518348693848
1985-11-26,0.771234393119812
1985-11-27,0.7822518348693848
1985-11-29,0.804287314414978
1985-12-02,0.8153048753738403
1985-12-03,0.7932694554328918
1985-12-04,0.826322615146637
1985-12-05,0.8373400568962097
1985-12-06,0.8483579158782959
1985-12-09,0.8483579158782959
1985-12-10,0.8373400568962097
1985-12-11,0.8373400568962097
1985-12-12,0.8373400568962097
1985-12-13,0.8483579158782959
1985-12-16,0.8483579158782959
1985-12-17,0.8593754172325134
1985-12-18,0.8483579158782959
1985-12-19,0.8593754172325134
1985-12-20,0.8593754172325134
1985-12-23,0.8593754172325134
1985-12-24,0.8483579158782959
1985-12-26,0.8593754172325134
1985-12-27,0.8483579158782959
1985-12-30,0.8373400568962097
1985-12-31,0.8538666367530823
1986-01-02,0.8593754172325134
1986-01-03,0.8593754172325134
1986-01-06,0.8483579158782959
1986-01-07,0.8593754172325134
1986-01-08,0.8593754172325134
1986-01-09,0.8593754172325134
1986-01-10,0.8814110159873962
1986-01-13,0.8814110159873962
1986-01-14,0.8703932762145996
1986-01-15,0.8814110159873962
1986-01-16,0.8814110159873962
1986-01-17,0.8814110159873962
1986-01-20,0.8814110159873962
1986-01-21,0.8703932762145996
1986-01-22,0.8703932762145996
1986-01-23,0.8703932762145996
1986-01-24,0.8703932762145996
1986-01-27,0.8924290537834167
1986-01-28,0.8924290537834167
1986-01-29,0.8979378342628479
1986-01-30,0.8924290537834167
1986-01-31,0.8703932762145996
1986-02-03,0.8814110159873962
1986-02-04,0.8593754172325134
1986-02-05,0.8593754172325134
1986-02-06,0.8924290537834167
1986-02-07,0.8924290537834167
1986-02-10,0.8924290537834167
1986-02-11,0.9034463763237
1986-02-12,0.9364989399909973
1986-02-13,0.9585340023040771
1986-02-14,1.0356577634811401
1986-02-18,1.0466750860214233
1986-02-19,1.0356577634811401
1986-02-20,1.0356577634811401
1986-02-21,1.0356577634811401
1986-02-24,1.0466750860214233
1986-02-25,0.9695518612861633
1986-02-26,0.9585340023040771
1986-02-27,0.9695518612861633
1986-02-28,0.9695518612861633
1986-03-03,0.9585340023040771
1986-03-04,0.9805695414543152
1986-03-05,0.9805695414543152
1986-03-06,0.9915869235992432
1986-03-07,0.9805695414543152
1986-03-10,0.9750613570213318
1986-03-11,0.9695518612861633
1986-03-12,0.9695518612861633
1986-03-13,0.9695518612861633
1986-03-14,0.9805695414543152
1986-03-17,0.9860786199569702
1986-03-18,0.9915869235992432
1986-03-19,1.0246407985687256
1986-03-20,1.0687106847763062
1986-03-21,1.1127809286117554
1986-03-24,1.0907456874847412
1986-03-25,1.0907456874847412
1986-03-26,1.0797277688980103
1986-03-27,1.0907456874847412
1986-03-31,1.1017634868621826
1986-04-01,1.0907456874847412
1986-04-02,1.0907456874847412
1986-04-03,1.0907456874847412
1986-04-04,1.0797277688980103
1986-04-07,1.0797277688980103
1986-04-08,1.0907456874847412
1986-04-09,1.0687106847763062
1986-04-10,1.0797277688980103
1986-04-11,1.0687106847763062
1986-04-14,1.0797277688980103
1986-04-15,1.0687106847763062
1986-04-16,1.0797277688980103
1986-04-17,1.0742195844650269
1986-04-18,1.0797277688980103
1986-04-21,1.0797277688980103
1986-04-22,1.0797277688980103
1986-04-23,1.057692527770996
1986-04-24,1.057692527770996
1986-04-25,1.0136222839355469
1986-04-28,1.0136222839355469
1986-04-29,1.0246407985687256
1986-04-30,1.0356577634811401
1986-05-01,1.0136222839355469
1986-05-02,1.0246407985687256
1986-05-05,1.0246407985687256
1986-05-06,1.0246407985687256
1986-05-07,1.0246407985687256
1986-05-08,1.0246407985687256
1986-05-09,1.0356577634811401
1986-05-12,1.0687106847763062
1986-05-13,1.0797277688980103
1986-05-14,1.0797277688980103
1986-05-15,1.0797277688980103
1986-05-16,1.0797277688980103
1986-05-19,1.0797277688980103
1986-05-20,1.0687106847763062
1986-05-21,1.0466750860214233
1986-05-22,1.0246407985687256
1986-05-23,1.0356577634811401
1986-05-27,1.0466750860214233
1986-05-28,1.0246407985687256
1986-05-29,1.0356577634811401
1986-05-30,1.0466750860214233
1986-06-02,1.0466750860214233
1986-06-03,1.0797277688980103
1986-06-04,1.057692527770996
1986-06-05,1.0797277688980103
1986-06-06,1.0687106847763062
1986-06-09,1.057692527770996
1986-06-10,1.0797277688980103
1986-06-11,1.0687106847763062
1986-06-12,1.0797277688980103
1986-06-13,1.1017634868621826
1986-06-16,1.0797277688980103
1986-06-17,1.0797277688980103
1986-06-18,1.057692527770996
1986-06-19,1.0466750860214233
1986-06-20,1.057692527770996
1986-06-23,1.0356577634811401
1986-06-24,1.057692527770996
1986-06-25,1.0356577634811401
1986-06-26,1.0356577634811401
1986-06-27,1.0356577634811401
1986-06-30,1.057692527770996
1986-07-01,1.0356577634811401
1986-07-02,1.0466750860214233
1986-07-03,1.0687106847763062
1986-07-07,1.0356577634811401
1986-07-08,1.0026049613952637
1986-07-09,1.0246407985687256
1986-07-10,1.0026049613952637
1986-07-11,1.0026049613952637
1986-07-14,1.0136222839355469
1986-07-15,0.9475165009498596
1986-07-16,0.9585340023040771
1986-07-17,0.9530256390571594
1986-07-18,0.9695518612861633
1986-07-21,0.9695518612861633
1986-07-22,0.9695518612861633
1986-07-23,0.9695518612861633
1986-07-24,0.9475165009498596
1986-07-25,0.9364989399909973
1986-07-28,0.9144641160964966
1986-07-29,0.9034463763237
1986-07-30,0.9144641160964966
1986-07-31,0.8593754172325134
1986-08-01,0.8483579158782959
1986-08-04,0.8428493142127991
1986-08-05,0.8483579158782959
1986-08-06,0.8483579158782959
1986-08-07,0.8373400568962097
1986-08-08,0.8373400568962097
1986-08-11,0.8373400568962097
1986-08-12,0.8483579158782959
1986-08-13,0.8483579158782959
1986-08-14,0.8593754172325134
1986-08-15,0.8814110159873962
1986-08-18,0.9034463763237
1986-08-19,0.8814110159873962
1986-08-20,0.8703932762145996
1986-08-21,0.8703932762145996
1986-08-22,0.8593754172325134
1986-08-25,0.8593754172325134
1986-08-26,0.8814110159873962
1986-08-27,0.8483579158782959
1986-08-28,0.8483579158782959
1986-08-29,0.8703932762145996
1986-09-02,0.8593754172325134
1986-09-03,0.8593754172325134
1986-09-04,0.8593754172325134
1986-09-05,0.8483579158782959
1986-09-08,0.826322615146637
1986-09-09,0.8483579158782959
1986-09-10,0.8483579158782959
1986-09-11,0.8373400568962097
1986-09-12,0.826322615146637
1986-09-15,0.8483579158782959
1986-09-16,0.8153048753738403
1986-09-17,0.826322615146637
1986-09-18,0.826322615146637
1986-09-19,0.826322615146637
1986-09-22,0.826322615146637
1986-09-23,0.8373400568962097
1986-09-24,0.8153048753738403
1986-09-25,0.8153048753738403
1986-09-26,0.8373400568962097
1986-09-29,0.8153048753738403
1986-09-30,0.7932694554328918
1986-10-01,0.804287314414978
1986-10-02,0.7932694554328918
1986-10-03,0.804287314414978
1986-10-06,0.7932694554328918
1986-10-07,0.7932694554328918
1986-10-08,0.7822518348693848
1986-10-09,0.7822518348693848
1986-10-10,0.7822518348693848
1986-10-13,0.7491992712020874
1986-10-14,0.6830934882164001
1986-10-15,0.6830934882164001
1986-10-16,0.7051290273666382
1986-10-17,0.7271636128425598
1986-10-20,0.7161463499069214
1986-10-21,0.7271636128425598
1986-10-22,0.7271636128425598
1986-10-23,0.7051290273666382
1986-10-24,0.7051290273666382
1986-10-27,0.7161463499069214
1986-10-28,0.7161463499069214
1986-10-29,0.7161463499069214
1986-10-30,0.7161463499069214
1986-10-31,0.7161463499069214
1986-11-03,0.7271636128425598
1986-11-04,0.7381815314292908
1986-11-05,0.7271636128425598
1986-11-06,0.7326728701591492
1986-11-07,0.7491992712020874
1986-11-10,0.7602167725563049
1986-11-11,0.7491992712020874
1986-11-12,0.7491992712020874
1986-11-13,0.7602167725563049
1986-11-14,0.771234393119812
1986-11-17,0.771234393119812
1986-11-18,0.7491992712020874
1986-11-19,0.771234393119812
1986-11-20,0.7657256722450256
1986-11-21,0.7822518348693848
1986-11-24,0.7822518348693848
1986-11-25,0.804287314414978
1986-11-26,0.7822518348693848
1986-11-28,0.7932694554328918
1986-12-01,0.7877610325813293
1986-12-02,0.7822518348693848
1986-12-03,0.7932694554328918
1986-12-04,0.7822518348693848
1986-12-05,0.7822518348693848
1986-12-08,0.7932694554328918
1986-12-09,0.7932694554328918
1986-12-10,0.7822518348693848
1986-12-11,0.771234393119812
1986-12-12,0.771234393119812
1986-12-15,0.7491992712020874
1986-12-16,0.7491992712020874
1986-12-17,0.7602167725563049
1986-12-18,0.7491992712020874
1986-12-19,0.7491992712020874
1986-12-22,0.7491992712020874
1986-12-23,0.771234393119812
1986-12-24,0.7721167802810669
1986-12-26,0.7555718421936035
1986-12-29,0.7555718421936035
1986-12-30,0.7500565648078918
1986-12-31,0.7610865235328674
1987-01-02,0.7941771149635315
1987-01-05,0.81623774766922
1987-01-06,0.8603588938713074
1987-01-07,0.8713890910148621
1987-01-08,0.8824194669723511
1987-01-09,0.8934497833251953
1987-01-12,0.9265403151512146
1987-01-13,0.992721676826477
1987-01-14,0.9596308469772339
1987-01-15,0.9596308469772339
1987-01-16,0.9596308469772339
1987-01-19,0.9265403151512146
1987-01-20,0.9265403151512146
1987-01-21,0.8713890910148621
1987-01-22,0.9044798016548157
1987-01-23,0.8713890910148621
1987-01-26,0.8713890910148621
